Acquirente_ID,Venditore_ID,Rating_Acquirente_V,Rating_Venditore_A,Item_ID,Acquirente_Community,Venditore_Community,Main_Tag_Acquirente,Detailed_Tag_Acquirente,Main_Tag_Venditore,Detailed_Tag_Venditore,Rating_Medio,Numero_Transazioni
107421114.0,51836926,5,,,Generalista,Multi_category,Generalista,Debole_Media_Vinili,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
21176307.0,51836926,5,,,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
153222275.0,51836926,5,,,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
75808976.0,51836926,5,,,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
70848864.0,51836926,5,,,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
98634146.0,51836926,5,,,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
153214187.0,51836926,5,,,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
77367020.0,51836926,5,,,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
129442091.0,51836926,5,,,Action_Figure,Multi_category,Action_Figure,Puro_Action_Figure,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
103543295.0,51836926,5,,,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
60322335.0,51836926,5,,,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
55796927.0,51836926,5,,,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
198853147.0,51836926,5,,,Media_Vinili,Multi_category,Media_Vinili,Puro_Media_Vinili,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
58799673.0,51836926,5,,,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
79368764.0,51836926,5,,,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
25022280.0,51836926,5,,,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
72958249.0,51836926,5,,,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
185528509.0,51836926,5,,,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
101002961.0,51836926,5,,,Gaming_Console,Multi_category,Gaming_Console,Puro_Gaming_Console,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
121164031.0,51836926,5,,,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
73344879.0,51836926,5,,,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
103067890.0,51836926,5,,,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
104533129.0,51836926,5,,,Generalista,Multi_category,Generalista,Debole_Carte_TCG,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
58164048.0,51836926,5,,,Multi_category,Multi_category,Multi_category,Multi_category_Moda_Lusso_Action_Figure,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
178124565.0,51836926,5,,,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
97339522.0,51836926,5,,,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
82722257.0,51836926,5,,,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
56831397.0,51836926,5,,,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
169300494.0,51836926,5,,,Generalista,Multi_category,Generalista,Debole_Action_Figure,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
56998170.0,51836926,5,,,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
174802480.0,51836926,5,,,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
152247380.0,51836926,5,,,Generalista,Multi_category,Generalista,Debole_Action_Figure,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
57368756.0,51836926,5,,,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
120791952.0,51836926,5,,,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
174174267.0,51836926,5,,,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
223963431.0,51836926,5,,,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
85928060.0,51836926,5,,,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
53652791.0,51836926,5,,,Generalista,Multi_category,Generalista,Debole_Action_Figure,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
75487649.0,51836926,5,,,Media_Vinili,Multi_category,Media_Vinili,Puro_Media_Vinili,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
53584324.0,51836926,5,,,Generalista,Multi_category,Generalista,Debole_Action_Figure,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
54011848.0,51836926,5,,,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
11721015.0,51836926,5,,,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
52202042.0,51836926,5,,,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
166711513.0,51836926,5,,,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
56774505.0,51836926,5,,,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
77983585.0,51836926,5,,,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
32046796.0,51836926,5,,,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
108473271.0,51836926,5,,,Multi_category,Multi_category,Multi_category,Multi_category_Moda_Lusso_Gaming_Console,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
172820384.0,51836926,5,,,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
27975328.0,51836926,5,,,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
155771331.0,51836926,5,,,Generalista,Multi_category,Generalista,Debole_Fumetti_Manga,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
131317906.0,51836926,5,,,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Moda_Lusso_Action_Figure,5.0,1
72748724.0,138224980,5,,7166994236.0,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
61761154.0,138224980,5,,7333241532.0,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
179147458.0,138224980,5,,7219765468.0,Generalista,Multi_category,Generalista,Debole_Carte_TCG,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
53522657.0,138224980,5,,7325983187.0,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
158258678.0,138224980,5,,6535172268.0,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
216692535.0,138224980,5,,7306175075.0,Multi_category,Multi_category,Multi_category,Multi_category_Moda_Lusso_Gaming_Console,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
234212307.0,138224980,5,,7271633407.0,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
57138271.0,138224980,5,,7120556853.0,Generalista,Multi_category,Generalista,Debole_Fumetti_Manga,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
81777445.0,138224980,5,,7046307970.0,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
207578214.0,138224980,5,,7095708344.0,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
137041795.0,138224980,5,,7177324519.0,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
12898239.0,138224980,5,,5971211963.0,Generalista,Multi_category,Generalista,Debole_Fumetti_Manga,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
65500776.0,138224980,5,,7205352419.0,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
111584554.0,138224980,5,,7177439896.0,Multi_category,Multi_category,Multi_category,Multi_category_Moda_Lusso_Gaming_Console,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
223057636.0,138224980,5,,7177180205.0,Generalista,Multi_category,Generalista,Debole_Tech_Elettronica,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
64558201.0,138224980,5,,6951904860.0,Generalista,Multi_category,Generalista,Debole_Tech_Elettronica,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
65874830.0,138224980,5,,5934538186.0,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
100083874.0,138224980,5,,7116246226.0,Generalista,Multi_category,Generalista,Debole_Action_Figure,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
13050429.0,138224980,5,,6337047059.0,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
25521628.0,138224980,5,,6773382727.0,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
15088161.0,138224980,5,,7110396674.0,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
56146183.0,138224980,5,,7116118556.0,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
75804715.0,138224980,5,,7099094574.0,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
49425033.0,138224980,5,,7116263051.0,Multi_category,Multi_category,Multi_category,Multi_category_Action_Figure_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
12272773.0,138224980,5,,7057679613.0,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
48686713.0,138224980,5,,7001261590.0,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
226156054.0,138224980,5,,7008138103.0,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
233820162.0,138224980,5,,6446508598.0,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
26934654.0,138224980,5,,6487298461.0,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
50911744.0,138224980,5,,7008307727.0,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
36089752.0,138224980,5,,6752967499.0,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
30049504.0,138224980,5,,6859243001.0,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
122198038.0,138224980,5,,6526119150.0,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
254223859.0,138224980,5,,7004705101.0,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
116775927.0,138224980,5,,6864496552.0,Action_Figure,Multi_category,Action_Figure,Puro_Action_Figure,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,2
52195140.0,138224980,5,,6328328342.0,Multi_category,Multi_category,Multi_category,Multi_category_Moda_Lusso_Tech_Elettronica,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
56771064.0,138224980,5,,5776488953.0,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
101904565.0,138224980,5,,6749681091.0,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
26675988.0,138224980,5,,6867039443.0,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
50697924.0,138224980,5,,6965561157.0,Generalista,Multi_category,Generalista,Debole_Action_Figure,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
145989523.0,138224980,5,,6864603413.0,Gaming_Console,Multi_category,Gaming_Console,Puro_Gaming_Console,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
176282465.0,138224980,5,,5747232599.0,Generalista,Multi_category,Generalista,Debole_Tech_Elettronica,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
66435153.0,138224980,5,,6744391699.0,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
51836926.0,138224980,5,,6867103469.0,Multi_category,Multi_category,Multi_category,Multi_category_Moda_Lusso_Action_Figure,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
156215383.0,138224980,5,,6777212111.0,Generalista,Multi_category,Generalista,Debole_Action_Figure,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
58019455.0,138224980,5,,6852596775.0,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
105441555.0,138224980,5,,6686658393.0,Generalista,Multi_category,Generalista,Debole_Action_Figure,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
43098846.0,138224980,5,,6827340882.0,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
30064285.0,138224980,5,,6851221883.0,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
36282056.0,138224980,5,,6175025858.0,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
32349991.0,138224980,5,,6817223592.0,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
75476084.0,138224980,5,,6817806885.0,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
15592089.0,138224980,5,,6824523220.0,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
77561041.0,138224980,5,,6792386295.0,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
189605576.0,138224980,5,,6207092428.0,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
115696377.0,138224980,5,,6689622646.0,Multi_category,Multi_category,Multi_category,Multi_category_Moda_Lusso_Gaming_Console,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
49097319.0,138224980,5,,6776935955.0,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
36417433.0,138224980,5,,6827568011.0,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
44560711.0,138224980,5,,6827640507.0,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
1109060.0,138224980,5,,6838961688.0,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
31076086.0,138224980,5,,6570666139.0,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
75961454.0,138224980,5,,6655226192.0,Generalista,Multi_category,Generalista,Debole_Action_Figure,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
180326353.0,138224980,5,,6728600069.0,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
53933245.0,138224980,5,,6776977019.0,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
45142348.0,138224980,5,,6749886096.0,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
62672645.0,138224980,5,,6501460294.0,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
49269651.0,138224980,5,,6731709357.0,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
73185367.0,138224980,5,,6713202628.0,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
27503483.0,138224980,5,,6726167550.0,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
31387766.0,138224980,5,,6657529556.0,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
81477245.0,138224980,5,,6531242433.0,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
20526109.0,138224980,5,,6711785356.0,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
108332426.0,138224980,5,,6526314272.0,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
72817233.0,138224980,5,,5769924794.0,Generalista,Multi_category,Generalista,Debole_Fumetti_Manga,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
241892742.0,138224980,5,,6668185774.0,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
22822907.0,138224980,5,,6492238855.0,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
24514690.0,138224980,5,,6446440550.0,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
234472695.0,138224980,5,,6666017312.0,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
14565048.0,138224980,5,,6531263853.0,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
134744671.0,138224980,5,,6688640184.0,Media_Vinili,Multi_category,Media_Vinili,Puro_Media_Vinili,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
15060106.0,138224980,5,,6688993670.0,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
13535699.0,138224980,5,,6571004026.0,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
68130119.0,138224980,5,,5924239282.0,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
36343915.0,138224980,5,,6446872861.0,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
20629220.0,138224980,5,,6570030384.0,Generalista,Multi_category,Generalista,Debole_Fumetti_Manga,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
18517926.0,138224980,5,,6602817178.0,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
71833298.0,138224980,5,,6333638503.0,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
38407624.0,138224980,5,,6419192948.0,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
49315997.0,138224980,5,,6148569098.0,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
33310776.0,138224980,5,,6547853772.0,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
169650889.0,138224980,5,,6510906765.0,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
67330027.0,138224980,5,,6602890402.0,Generalista,Multi_category,Generalista,Debole_Action_Figure,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
74172214.0,138224980,5,,6535222389.0,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
124087383.0,138224980,5,,6582049100.0,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
54907383.0,138224980,5,,6427746536.0,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
319935.0,138224980,5,,6422179175.0,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
125999692.0,138224980,5,,6529626203.0,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
56081865.0,138224980,5,,6532369873.0,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
109447993.0,138224980,5,,6525688387.0,Multi_category,Multi_category,Multi_category,Multi_category_Media_Vinili_Action_Figure,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
37486810.0,138224980,5,,6452845165.0,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
49032426.0,138224980,5,,5705068011.0,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
85172281.0,138224980,5,,6452879877.0,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
71636088.0,138224980,5,,6342558774.0,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
17497899.0,138224980,5,,6300707553.0,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
38174956.0,138224980,5,,6358443810.0,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
141846994.0,138224980,5,,6381187096.0,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
171877892.0,138224980,5,,6424789745.0,Moda_Lusso,Multi_category,Moda_Lusso,Puro_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
12643257.0,138224980,5,,6487198343.0,Generalista,Multi_category,Generalista,Debole_Gaming_Console,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
772069.0,138224980,5,,6378945363.0,Generalista,Multi_category,Generalista,Debole_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
31720766.0,138224980,5,,6452901383.0,Multi_category,Multi_category,Multi_category,Multi_category_Action_Figure_Moda_Lusso,Multi_category,Multi_category_Action_Figure_Moda_Lusso,5.0,1
