Acquirente_ID,Venditore_ID,Rating_Acquirente_V,Rating_Venditore_A,Item_ID,Acquirente_Community,Venditore_Community
211771957.0,76860837,5,,6995548835.0,Carte_TCG,Carte_TCG
155408430.0,76860837,5,,7002587704.0,Carte_TCG,Carte_TCG
125936978.0,76860837,5,,5888999350.0,Generalista,Carte_TCG
183741309.0,76860837,5,,7002559082.0,Carte_TCG,Carte_TCG
279552105.0,76860837,5,,6964346583.0,Generalista,Carte_TCG
248043737.0,76860837,5,,7002778099.0,Generalista,Carte_TCG
115348948.0,76860837,5,,6895232987.0,Carte_TCG,Carte_TCG
63066907.0,76860837,5,,5877782809.0,Multi_category,Carte_TCG
250939845.0,76860837,5,,6964354570.0,Carte_TCG,Carte_TCG
252639503.0,76860837,5,,6971295404.0,Carte_TCG,Carte_TCG
52708453.0,76860837,5,,6908470422.0,Carte_TCG,Carte_TCG
79232830.0,76860837,5,,6881686789.0,Multi_category,Carte_TCG
119514796.0,76860837,5,,6908477091.0,Moda_Lusso,Carte_TCG
89727946.0,76860837,5,,6901470447.0,Media_Vinili,Carte_TCG
57924260.0,76860837,5,,6908491898.0,Generalista,Carte_TCG
142874248.0,76860837,5,,6881674076.0,Moda_Lusso,Carte_TCG
146587887.0,76860837,5,,6813513311.0,Action_Figure,Carte_TCG
162548660.0,76860837,5,,6895203724.0,Gaming_Console,Carte_TCG
68350545.0,76860837,5,,6901524414.0,Multi_category,Carte_TCG
52751244.0,76860837,5,,6813531091.0,Carte_TCG,Carte_TCG
73738574.0,76860837,5,,6895200424.0,Multi_category,Carte_TCG
50292070.0,76860837,5,,6871054613.0,Fumetti_Manga,Carte_TCG
54303244.0,76860837,5,,6806890895.0,Multi_category,Carte_TCG
254753266.0,76860837,5,,6876217243.0,Generalista,Carte_TCG
214501191.0,76860837,5,,5696718481.0,Carte_TCG,Carte_TCG
279268122.0,76860837,5,,6788470821.0,Generalista,Carte_TCG
217343598.0,76860837,5,,6751209960.0,Carte_TCG,Carte_TCG
86503192.0,76860837,5,,6839914172.0,Generalista,Carte_TCG
55267286.0,76860837,5,,6782316834.0,Moda_Lusso,Carte_TCG
175402830.0,76860837,5,,6806869246.0,Carte_TCG,Carte_TCG
125606538.0,76860837,5,,6810210659.0,Generalista,Carte_TCG
71767754.0,76860837,5,,6703079616.0,Multi_category,Carte_TCG
237796225.0,76860837,5,,6782319956.0,Carte_TCG,Carte_TCG
78619501.0,76860837,5,,6700838880.0,Carte_TCG,Carte_TCG
156095595.0,76860837,5,,6788216478.0,Carte_TCG,Carte_TCG
106352114.0,76860837,5,,6700245475.0,Carte_TCG,Carte_TCG
194713159.0,76860837,5,,6682876193.0,Carte_TCG,Carte_TCG
251529556.0,76860837,5,,6337962153.0,Carte_TCG,Carte_TCG
58348587.0,76860837,5,,6724020908.0,Carte_TCG,Carte_TCG
185059236.0,76860837,5,,6697277013.0,Carte_TCG,Carte_TCG
66011379.0,76860837,5,,6700821731.0,Generalista,Carte_TCG
231574145.0,76860837,5,,5840516020.0,Generalista,Carte_TCG
129063003.0,76860837,5,,6723996513.0,Moda_Lusso,Carte_TCG
68074453.0,76860837,5,,6301820550.0,Moda_Lusso,Carte_TCG
158323921.0,76860837,5,,6685470955.0,Generalista,Carte_TCG
252473201.0,76860837,5,,6690182379.0,Generalista,Carte_TCG
41760693.0,76860837,5,,6634204581.0,Moda_Lusso,Carte_TCG
279410404.0,76860837,5,,6683902239.0,Generalista,Carte_TCG
189007149.0,76860837,5,,5850925653.0,Carte_TCG,Carte_TCG
97374321.0,76860837,5,,6697292013.0,Gaming_Console,Carte_TCG
257032625.0,76860837,5,,6688523646.0,Carte_TCG,Carte_TCG
114951170.0,76860837,5,,6694011245.0,Carte_TCG,Carte_TCG
219845574.0,76860837,5,,6664719708.0,Carte_TCG,Carte_TCG
72757334.0,76860837,5,,6685460900.0,Generalista,Carte_TCG
191044575.0,76860837,5,,6690437867.0,Carte_TCG,Carte_TCG
148108143.0,76860837,5,,6694820399.0,Generalista,Carte_TCG
273604270.0,76860837,5,,6685459354.0,Carte_TCG,Carte_TCG
48706704.0,76860837,5,,6604100437.0,Multi_category,Carte_TCG
271046488.0,76860837,5,,5884210630.0,Generalista,Carte_TCG
126410347.0,76860837,5,,6197162915.0,Carte_TCG,Carte_TCG
156429076.0,76860837,5,,6604131261.0,Carte_TCG,Carte_TCG
38238860.0,76860837,5,,6608963879.0,Carte_TCG,Carte_TCG
39327510.0,76860837,5,,6608819106.0,Generalista,Carte_TCG
121749549.0,76860837,5,,6608831030.0,Multi_category,Carte_TCG
162708663.0,76860837,5,,6608799809.0,Carte_TCG,Carte_TCG
264838211.0,76860837,5,,,Carte_TCG,Carte_TCG
59911936.0,76860837,5,,,Carte_TCG,Carte_TCG
219103186.0,76860837,5,,,Generalista,Carte_TCG
69672830.0,76860837,5,,,Multi_category,Carte_TCG
66839988.0,76860837,5,,,Carte_TCG,Carte_TCG
155419923.0,76860837,5,,,Multi_category,Carte_TCG
98345681.0,76860837,5,,,Multi_category,Carte_TCG
201769356.0,76860837,5,,,Multi_category,Carte_TCG
30472134.0,76860837,5,,,Moda_Lusso,Carte_TCG
201333296.0,76860837,5,,,Carte_TCG,Carte_TCG
17202752.0,76860837,5,,,Carte_TCG,Carte_TCG
264329149.0,76860837,5,,,Generalista,Carte_TCG
254933385.0,76860837,5,,,Generalista,Carte_TCG
18669942.0,76860837,5,,,Generalista,Carte_TCG
182773395.0,76860837,5,,,Generalista,Carte_TCG
69810426.0,76860837,5,,,Carte_TCG,Carte_TCG
257395696.0,76860837,5,,,Generalista,Carte_TCG
167764893.0,76860837,5,,,Carte_TCG,Carte_TCG
262885318.0,76860837,5,,,Generalista,Carte_TCG
26499236.0,76860837,5,,,Multi_category,Carte_TCG
66148595.0,76860837,5,,,Carte_TCG,Carte_TCG
62979693.0,76860837,5,,,Generalista,Carte_TCG
59277351.0,76860837,5,,,Carte_TCG,Carte_TCG
148694355.0,76860837,5,,,Carte_TCG,Carte_TCG
74533461.0,76860837,5,,,Generalista,Carte_TCG
241469529.0,76860837,5,,,Carte_TCG,Carte_TCG
255252253.0,76860837,5,,,Action_Figure,Carte_TCG
265503190.0,76860837,5,,,Generalista,Carte_TCG
143534946.0,76860837,5,,,Carte_TCG,Carte_TCG
162187801.0,76860837,5,,,Generalista,Carte_TCG
62595769.0,76860837,5,,,Generalista,Carte_TCG
96502256.0,76860837,4,,,Generalista,Carte_TCG
177605643.0,76860837,5,,,Multi_category,Carte_TCG
198392727.0,76860837,5,,,Carte_TCG,Carte_TCG
244568780.0,76860837,5,,,Carte_TCG,Carte_TCG
196391907.0,76860837,5,,,Multi_category,Carte_TCG
190580068.0,76860837,5,,,Multi_category,Carte_TCG
256394667.0,76860837,5,,,Generalista,Carte_TCG
14505888.0,76860837,5,,,Multi_category,Carte_TCG
200461186.0,76860837,5,,,Generalista,Carte_TCG
184678499.0,76860837,5,,,Carte_TCG,Carte_TCG
121946937.0,76860837,5,,,Generalista,Carte_TCG
82450317.0,76860837,5,,,Generalista,Carte_TCG
35106764.0,76860837,5,,,Fumetti_Manga,Carte_TCG
171809825.0,76860837,5,,,Multi_category,Carte_TCG
242970413.0,76860837,5,,,Generalista,Carte_TCG
200842997.0,76860837,5,,,Generalista,Carte_TCG
77720431.0,76860837,5,,,Gaming_Console,Carte_TCG
255398223.0,76860837,5,,,Carte_TCG,Carte_TCG
185009545.0,76860837,5,,,Generalista,Carte_TCG
136834174.0,76860837,5,,,Carte_TCG,Carte_TCG
85792666.0,76860837,5,,,Carte_TCG,Carte_TCG
96976453.0,76860837,5,,,Carte_TCG,Carte_TCG
63315854.0,76860837,5,,,Generalista,Carte_TCG
102701140.0,76860837,5,,,Carte_TCG,Carte_TCG
67614762.0,76860837,5,,,Carte_TCG,Carte_TCG
253935447.0,76860837,5,,,Generalista,Carte_TCG
59453783.0,76860837,5,,,Multi_category,Carte_TCG
71205384.0,76860837,5,,,Fumetti_Manga,Carte_TCG
128533596.0,76860837,5,,,Carte_TCG,Carte_TCG
55258866.0,76860837,5,,,Generalista,Carte_TCG
76695849.0,76860837,5,,,Multi_category,Carte_TCG
19942614.0,76860837,5,,,Carte_TCG,Carte_TCG
203822171.0,76860837,5,,,Fumetti_Manga,Carte_TCG
79249021.0,76860837,5,,,Generalista,Carte_TCG
233521304.0,76860837,5,,,Generalista,Carte_TCG
21930372.0,76860837,5,,,Generalista,Carte_TCG
112534233.0,76860837,5,,,Moda_Lusso,Carte_TCG
183996621.0,76860837,5,,,Multi_category,Carte_TCG
151057096.0,76860837,5,,,Carte_TCG,Carte_TCG
101484551.0,76860837,5,,,Generalista,Carte_TCG
54720968.0,76860837,5,,,Multi_category,Carte_TCG
16313977.0,76860837,5,,,Multi_category,Carte_TCG
220965992.0,76860837,5,,,Generalista,Carte_TCG
155406722.0,76860837,5,,,Carte_TCG,Carte_TCG
252828183.0,76860837,5,,,Generalista,Carte_TCG
177503577.0,76860837,5,,,Multi_category,Carte_TCG
223615259.0,76860837,5,,,Carte_TCG,Carte_TCG
63933088.0,76860837,5,,,Multi_category,Carte_TCG
67206934.0,76860837,5,,,Generalista,Carte_TCG
71904590.0,76860837,5,,,Multi_category,Carte_TCG
223119333.0,76860837,5,,,Carte_TCG,Carte_TCG
255469712.0,76860837,5,,,Generalista,Carte_TCG
15885193.0,76860837,5,,,Generalista,Carte_TCG
28619591.0,76860837,5,,,Generalista,Carte_TCG
12679665.0,76860837,5,,,Carte_TCG,Carte_TCG
93522283.0,76860837,5,,,Generalista,Carte_TCG
82939796.0,76860837,5,,,Generalista,Carte_TCG
228461568.0,76860837,5,,,Carte_TCG,Carte_TCG
179732439.0,76860837,5,,,Multi_category,Carte_TCG
56039554.0,76860837,5,,,Generalista,Carte_TCG
257138914.0,76860837,5,,,Generalista,Carte_TCG
72674981.0,76860837,5,,,Generalista,Carte_TCG
186832361.0,76860837,5,,,Carte_TCG,Carte_TCG
59545429.0,76860837,5,,,Carte_TCG,Carte_TCG
48900528.0,76860837,5,,,Generalista,Carte_TCG
210623092.0,76860837,5,,,Generalista,Carte_TCG
114792410.0,76860837,5,,,Generalista,Carte_TCG
70265174.0,76860837,5,,,Carte_TCG,Carte_TCG
98699665.0,76860837,5,,,Carte_TCG,Carte_TCG
129719837.0,76860837,5,,,Multi_category,Carte_TCG
180599775.0,76860837,5,,,Carte_TCG,Carte_TCG
69980524.0,76860837,5,,,Generalista,Carte_TCG
59360073.0,76860837,5,,,Carte_TCG,Carte_TCG
63219392.0,76860837,5,,,Generalista,Carte_TCG
88240267.0,76860837,5,,,Generalista,Carte_TCG
112550806.0,76860837,5,,,Action_Figure,Carte_TCG
252467410.0,76860837,5,,,Carte_TCG,Carte_TCG
81545481.0,76860837,5,,,Carte_TCG,Carte_TCG
97947743.0,76860837,5,,,Generalista,Carte_TCG
169641538.0,76860837,5,,,Carte_TCG,Carte_TCG
256360866.0,76860837,5,,,Generalista,Carte_TCG
155917915.0,76860837,5,,,Moda_Lusso,Carte_TCG
211009945.0,76860837,5,,,Multi_category,Carte_TCG
155274462.0,76860837,5,,,Generalista,Carte_TCG
61862948.0,76860837,5,,,Carte_TCG,Carte_TCG
87730772.0,76860837,5,,,Moda_Lusso,Carte_TCG
199921102.0,76860837,5,,,Generalista,Carte_TCG
244049079.0,76860837,5,,,Carte_TCG,Carte_TCG
251446159.0,76860837,5,,,Inattivo,Carte_TCG
81636997.0,76860837,5,,,Multi_category,Carte_TCG
134556986.0,76860837,5,,,Carte_TCG,Carte_TCG
78214111.0,76860837,5,,,Carte_TCG,Carte_TCG
152533779.0,76860837,5,,,Multi_category,Carte_TCG
202840106.0,76860837,5,,,Generalista,Carte_TCG
173627025.0,76860837,5,,,Carte_TCG,Carte_TCG
246480866.0,76860837,5,,,Multi_category,Carte_TCG
207254226.0,76860837,5,,,Generalista,Carte_TCG
112205168.0,76860837,5,,,Generalista,Carte_TCG
85952544.0,76860837,5,,,Multi_category,Carte_TCG
78821623.0,76860837,5,,,Carte_TCG,Carte_TCG
61696123.0,76860837,5,,,Generalista,Carte_TCG
250487034.0,76860837,5,,,Generalista,Carte_TCG
61905552.0,76860837,5,,,Generalista,Carte_TCG
228177682.0,76860837,5,,,Multi_category,Carte_TCG
122574492.0,76860837,5,,,Carte_TCG,Carte_TCG
127369588.0,76860837,5,,,Generalista,Carte_TCG
96311055.0,76860837,5,,,Generalista,Carte_TCG
137037950.0,76860837,5,,,Carte_TCG,Carte_TCG
85516971.0,76860837,5,,,Multi_category,Carte_TCG
59460461.0,76860837,5,,,Carte_TCG,Carte_TCG
22689029.0,76860837,5,,,Carte_TCG,Carte_TCG
151296419.0,76860837,5,,,Carte_TCG,Carte_TCG
110487128.0,76860837,5,,,Multi_category,Carte_TCG
252266748.0,76860837,5,,,Generalista,Carte_TCG
66002865.0,76860837,5,,,Carte_TCG,Carte_TCG
113269126.0,76860837,5,,,Generalista,Carte_TCG
68063102.0,76860837,5,,,Action_Figure,Carte_TCG
189433621.0,76860837,5,,,Generalista,Carte_TCG
73909188.0,76860837,5,,,Carte_TCG,Carte_TCG
72437581.0,76860837,5,,,Generalista,Carte_TCG
26410255.0,76860837,5,,,Generalista,Carte_TCG
250159316.0,76860837,5,,,Carte_TCG,Carte_TCG
203769818.0,76860837,5,,,Multi_category,Carte_TCG
151941611.0,76860837,5,,,Carte_TCG,Carte_TCG
170904657.0,76860837,5,,,Moda_Lusso,Carte_TCG
248947508.0,76860837,5,,,Carte_TCG,Carte_TCG
57384800.0,76860837,5,,,Carte_TCG,Carte_TCG
41960805.0,76860837,5,,,Carte_TCG,Carte_TCG
253231505.0,76860837,5,,,Generalista,Carte_TCG
155286579.0,76860837,5,,,Multi_category,Carte_TCG
98187665.0,76860837,5,,,Moda_Lusso,Carte_TCG
149652690.0,76860837,5,,,Carte_TCG,Carte_TCG
62762223.0,76860837,5,,,Generalista,Carte_TCG
70442564.0,76860837,5,,,Multi_category,Carte_TCG
114210109.0,76860837,5,,,Multi_category,Carte_TCG
71147557.0,76860837,5,,,Multi_category,Carte_TCG
59930483.0,76860837,5,,,Generalista,Carte_TCG
82770376.0,76860837,5,,,Generalista,Carte_TCG
62308442.0,76860837,5,,,Generalista,Carte_TCG
233729963.0,76860837,5,,,Generalista,Carte_TCG
250421180.0,76860837,5,,,Carte_TCG,Carte_TCG
159514615.0,76860837,5,,,Carte_TCG,Carte_TCG
28507507.0,76860837,5,,,Multi_category,Carte_TCG
23816592.0,76860837,5,,,Generalista,Carte_TCG
122633088.0,76860837,5,,,Generalista,Carte_TCG
59593447.0,76860837,5,,,Carte_TCG,Carte_TCG
234728308.0,76860837,5,,,Generalista,Carte_TCG
241985579.0,76860837,5,,,Carte_TCG,Carte_TCG
136068207.0,76860837,5,,,Multi_category,Carte_TCG
111524467.0,76860837,5,,,Multi_category,Carte_TCG
75650751.0,76860837,5,,,Generalista,Carte_TCG
209811636.0,76860837,5,,,Carte_TCG,Carte_TCG
57796527.0,76860837,5,,,Multi_category,Carte_TCG
209579459.0,76860837,5,,,Generalista,Carte_TCG
207048393.0,76860837,5,,,Fumetti_Manga,Carte_TCG
50831018.0,76860837,5,,,Multi_category,Carte_TCG
107972437.0,76860837,5,,,Gaming_Console,Carte_TCG
71700833.0,76860837,5,,,Gaming_Console,Carte_TCG
95600325.0,76860837,5,,,Multi_category,Carte_TCG
235947220.0,76860837,5,,,Carte_TCG,Carte_TCG
131634587.0,76860837,5,,,Carte_TCG,Carte_TCG
183216839.0,76860837,5,,,Carte_TCG,Carte_TCG
169890104.0,76860837,5,,,Generalista,Carte_TCG
55400494.0,76860837,5,,,Multi_category,Carte_TCG
172498528.0,76860837,5,,,Carte_TCG,Carte_TCG
243264272.0,76860837,5,,,Carte_TCG,Carte_TCG
63989664.0,76860837,5,,,Generalista,Carte_TCG
56043.0,76860837,5,,,Generalista,Carte_TCG
79894303.0,76860837,5,,,Generalista,Carte_TCG
226942344.0,76860837,5,,,Carte_TCG,Carte_TCG
198355271.0,76860837,5,,,Generalista,Carte_TCG
50683534.0,76860837,5,,,Moda_Lusso,Carte_TCG
118764375.0,76860837,5,,,Carte_TCG,Carte_TCG
141061021.0,76860837,5,,,Media_Vinili,Carte_TCG
213815694.0,76860837,5,,,Multi_category,Carte_TCG
59617774.0,76860837,5,,,Generalista,Carte_TCG
235339393.0,76860837,5,,,Action_Figure,Carte_TCG
67168626.0,76860837,5,,,Multi_category,Carte_TCG
104466665.0,76860837,5,,,Multi_category,Carte_TCG
62721869.0,76860837,5,,,Carte_TCG,Carte_TCG
68567045.0,76860837,5,,,Generalista,Carte_TCG
167807199.0,76860837,5,,,Generalista,Carte_TCG
119662496.0,76860837,5,,,Fumetti_Manga,Carte_TCG
78846873.0,76860837,5,,,Multi_category,Carte_TCG
25016596.0,76860837,5,,,Generalista,Carte_TCG
116084116.0,76860837,5,,,Generalista,Carte_TCG
113657363.0,76860837,5,,,Generalista,Carte_TCG
217343598.0,76860837,5,,,Carte_TCG,Carte_TCG
203348508.0,76860837,5,,,Fumetti_Manga,Carte_TCG
221932148.0,76860837,5,,,Generalista,Carte_TCG
126236489.0,76860837,5,,,Carte_TCG,Carte_TCG
200205698.0,76860837,5,,,Generalista,Carte_TCG
79246977.0,76860837,5,,,Generalista,Carte_TCG
49959804.0,76860837,5,,,Action_Figure,Carte_TCG
39006285.0,76860837,5,,,Carte_TCG,Carte_TCG
240747435.0,76860837,5,,,Generalista,Carte_TCG
51201999.0,76860837,5,,,Carte_TCG,Carte_TCG
109366249.0,76860837,5,,,Carte_TCG,Carte_TCG
11997622.0,76860837,5,,,Generalista,Carte_TCG
67357325.0,76860837,5,,,Carte_TCG,Carte_TCG
61751661.0,76860837,5,,,Moda_Lusso,Carte_TCG
56119708.0,76860837,5,,,Generalista,Carte_TCG
125912638.0,76860837,4,,,Carte_TCG,Carte_TCG
42737602.0,76860837,5,,,Generalista,Carte_TCG
80160994.0,76860837,5,,,Carte_TCG,Carte_TCG
73125561.0,76860837,5,,,Multi_category,Carte_TCG
229422776.0,76860837,5,,,Multi_category,Carte_TCG
94888069.0,76860837,5,,,Inattivo,Carte_TCG
49151116.0,76860837,5,,,Generalista,Carte_TCG
52047482.0,76860837,5,,,Carte_TCG,Carte_TCG
82238993.0,76860837,5,,,Carte_TCG,Carte_TCG
112194505.0,76860837,5,,,Carte_TCG,Carte_TCG
173691185.0,76860837,5,,,Carte_TCG,Carte_TCG
97614837.0,76860837,5,,,Carte_TCG,Carte_TCG
68048791.0,76860837,5,,,Generalista,Carte_TCG
223762342.0,76860837,5,,,Carte_TCG,Carte_TCG
180956435.0,76860837,5,,,Multi_category,Carte_TCG
66890416.0,76860837,5,,,Multi_category,Carte_TCG
97179038.0,76860837,5,,,Moda_Lusso,Carte_TCG
21258376.0,76860837,5,,,Carte_TCG,Carte_TCG
64806942.0,76860837,5,,,Carte_TCG,Carte_TCG
70332185.0,76860837,5,,,Multi_category,Carte_TCG
228393897.0,76860837,5,,,Generalista,Carte_TCG
232698748.0,76860837,5,,,Generalista,Carte_TCG
236603736.0,76860837,5,,,Carte_TCG,Carte_TCG
120103072.0,76860837,5,,,Carte_TCG,Carte_TCG
222759219.0,76860837,5,,,Multi_category,Carte_TCG
201506609.0,76860837,5,,,Generalista,Carte_TCG
59066963.0,76860837,5,,,Multi_category,Carte_TCG
139614275.0,76860837,5,,,Carte_TCG,Carte_TCG
205188718.0,76860837,5,,,Inattivo,Carte_TCG
83723890.0,76860837,5,,,Carte_TCG,Carte_TCG
111965263.0,76860837,5,,,Carte_TCG,Carte_TCG
209066372.0,76860837,5,,,Multi_category,Carte_TCG
95848183.0,76860837,5,,,Action_Figure,Carte_TCG
217615263.0,76860837,5,,,Gaming_Console,Carte_TCG
71354766.0,76860837,5,,,Multi_category,Carte_TCG
205353957.0,76860837,5,,,Carte_TCG,Carte_TCG
140447408.0,76860837,5,,,Carte_TCG,Carte_TCG
185851428.0,76860837,5,,,Multi_category,Carte_TCG
68230998.0,76860837,5,,,Multi_category,Carte_TCG
87884180.0,76860837,5,,,Generalista,Carte_TCG
81738071.0,76860837,5,,,Gaming_Console,Carte_TCG
198808941.0,76860837,5,,,Carte_TCG,Carte_TCG
27861288.0,76860837,5,,,Moda_Lusso,Carte_TCG
66511566.0,76860837,5,,,Generalista,Carte_TCG
89974920.0,76860837,5,,,Carte_TCG,Carte_TCG
62331824.0,76860837,5,,,Multi_category,Carte_TCG
70801050.0,76860837,5,,,Generalista,Carte_TCG
40837171.0,76860837,5,,,Moda_Lusso,Carte_TCG
231574145.0,76860837,5,,,Generalista,Carte_TCG
157182956.0,76860837,5,,,Generalista,Carte_TCG
195323135.0,76860837,5,,,Carte_TCG,Carte_TCG
70841424.0,76860837,5,,,Carte_TCG,Carte_TCG
220374897.0,76860837,5,,,Generalista,Carte_TCG
128314504.0,76860837,5,,,Carte_TCG,Carte_TCG
52804506.0,76860837,5,,,Generalista,Carte_TCG
131131639.0,76860837,5,,,Generalista,Carte_TCG
19480656.0,76860837,5,,,Multi_category,Carte_TCG
50483157.0,76860837,5,,,Carte_TCG,Carte_TCG
216525105.0,76860837,5,,,Carte_TCG,Carte_TCG
51014198.0,76860837,5,,,Carte_TCG,Carte_TCG
193664653.0,76860837,5,,,Carte_TCG,Carte_TCG
125685404.0,76860837,5,,,Carte_TCG,Carte_TCG
122487645.0,76860837,5,,,Generalista,Carte_TCG
77404186.0,76860837,5,,,Multi_category,Carte_TCG
230439605.0,76860837,5,,,Generalista,Carte_TCG
214646989.0,76860837,5,,,Multi_category,Carte_TCG
83474377.0,76860837,5,,,Carte_TCG,Carte_TCG
225749016.0,76860837,5,,,Generalista,Carte_TCG
191233225.0,76860837,5,,,Moda_Lusso,Carte_TCG
24696157.0,76860837,5,,,Carte_TCG,Carte_TCG
12264021.0,76860837,5,,,Moda_Lusso,Carte_TCG
55522765.0,76860837,5,,,Carte_TCG,Carte_TCG
151733539.0,76860837,5,,,Carte_TCG,Carte_TCG
232902882.0,76860837,5,,,Carte_TCG,Carte_TCG
127661805.0,76860837,5,,,Multi_category,Carte_TCG
51217217.0,76860837,5,,,Moda_Lusso,Carte_TCG
34270746.0,76860837,5,,,Moda_Lusso,Carte_TCG
189016958.0,76860837,5,,,Carte_TCG,Carte_TCG
53667198.0,76860837,5,,,Multi_category,Carte_TCG
213276176.0,76860837,5,,,Generalista,Carte_TCG
60074890.0,76860837,5,,,Carte_TCG,Carte_TCG
85058481.0,76860837,5,,,Carte_TCG,Carte_TCG
224952541.0,76860837,5,,,Generalista,Carte_TCG
67954847.0,76860837,5,,,Generalista,Carte_TCG
71972570.0,76860837,5,,,Generalista,Carte_TCG
129063003.0,76860837,5,,,Moda_Lusso,Carte_TCG
92769104.0,76860837,5,,,Carte_TCG,Carte_TCG
150708996.0,76860837,5,,,Generalista,Carte_TCG
199999938.0,76860837,5,,,Multi_category,Carte_TCG
12336881.0,76860837,5,,,Generalista,Carte_TCG
188477365.0,76860837,5,,,Carte_TCG,Carte_TCG
792523.0,76860837,5,,,Multi_category,Carte_TCG
56729617.0,76860837,5,,,Multi_category,Carte_TCG
140760365.0,76860837,5,,,Action_Figure,Carte_TCG
181859866.0,76860837,5,,,Multi_category,Carte_TCG
227734862.0,76860837,5,,,Carte_TCG,Carte_TCG
143926024.0,76860837,5,,,Generalista,Carte_TCG
211683243.0,76860837,5,,,Carte_TCG,Carte_TCG
57501276.0,76860837,5,,,Generalista,Carte_TCG
95850265.0,76860837,5,,,Generalista,Carte_TCG
86463754.0,76860837,5,,,Generalista,Carte_TCG
87676698.0,76860837,5,,,Generalista,Carte_TCG
131931305.0,76860837,5,,,Multi_category,Carte_TCG
58743264.0,76860837,5,,,Generalista,Carte_TCG
213540229.0,76860837,5,,,Carte_TCG,Carte_TCG
225982848.0,76860837,5,,,Carte_TCG,Carte_TCG
200846070.0,76860837,5,,,Multi_category,Carte_TCG
165951542.0,76860837,5,,,Carte_TCG,Carte_TCG
77029682.0,76860837,5,,,Multi_category,Carte_TCG
88914817.0,76860837,5,,,Carte_TCG,Carte_TCG
72566480.0,76860837,5,,,Carte_TCG,Carte_TCG
135767610.0,76860837,5,,,Generalista,Carte_TCG
57770700.0,76860837,5,,,Multi_category,Carte_TCG
28913121.0,76860837,5,,,Carte_TCG,Carte_TCG
227914877.0,76860837,1,,,Generalista,Carte_TCG
69014019.0,76860837,5,,,Generalista,Carte_TCG
131325023.0,76860837,5,,,Generalista,Carte_TCG
82502146.0,76860837,5,,,Generalista,Carte_TCG
75949311.0,76860837,5,,,Multi_category,Carte_TCG
210827022.0,76860837,5,,,Multi_category,Carte_TCG
158414656.0,76860837,5,,,Carte_TCG,Carte_TCG
98322439.0,76860837,5,,,Generalista,Carte_TCG
57577902.0,76860837,5,,,Carte_TCG,Carte_TCG
175056324.0,76860837,5,,,Generalista,Carte_TCG
70602452.0,76860837,3,,,Generalista,Carte_TCG
85468001.0,76860837,5,,,Carte_TCG,Carte_TCG
224902142.0,76860837,5,,,Generalista,Carte_TCG
82428385.0,76860837,5,,,Carte_TCG,Carte_TCG
203315348.0,76860837,5,,,Carte_TCG,Carte_TCG
83275161.0,76860837,5,,,Carte_TCG,Carte_TCG
184005410.0,76860837,5,,,Carte_TCG,Carte_TCG
223167014.0,76860837,5,,,Carte_TCG,Carte_TCG
76087379.0,76860837,5,,,Multi_category,Carte_TCG
208811784.0,76860837,5,,,Generalista,Carte_TCG
60017880.0,76860837,5,,,Multi_category,Carte_TCG
83260893.0,76860837,5,,,Carte_TCG,Carte_TCG
79853883.0,76860837,5,,,Carte_TCG,Carte_TCG
80225896.0,76860837,5,,,Multi_category,Carte_TCG
144318152.0,76860837,5,,,Moda_Lusso,Carte_TCG
55013619.0,76860837,5,,,Carte_TCG,Carte_TCG
70848015.0,76860837,5,,,Multi_category,Carte_TCG
151420959.0,76860837,5,,,Generalista,Carte_TCG
155663203.0,76860837,5,,,Generalista,Carte_TCG
77203178.0,76860837,5,,,Carte_TCG,Carte_TCG
157812489.0,76860837,5,,,Multi_category,Carte_TCG
97711545.0,76860837,5,,,Multi_category,Carte_TCG
94243685.0,76860837,5,,,Carte_TCG,Carte_TCG
65964594.0,76860837,5,,,Generalista,Carte_TCG
67722091.0,76860837,5,,,Generalista,Carte_TCG
67719000.0,76860837,5,,,Carte_TCG,Carte_TCG
115348948.0,76860837,5,,,Carte_TCG,Carte_TCG
154498609.0,76860837,5,,,Multi_category,Carte_TCG
197437257.0,76860837,5,,,Generalista,Carte_TCG
220678730.0,76860837,5,,,Generalista,Carte_TCG
79903975.0,76860837,5,,,Generalista,Carte_TCG
42037114.0,76860837,5,,,Generalista,Carte_TCG
184743162.0,76860837,5,,,Carte_TCG,Carte_TCG
196185237.0,76860837,5,,,Generalista,Carte_TCG
210983822.0,76860837,5,,,Generalista,Carte_TCG
85652005.0,76860837,5,,,Multi_category,Carte_TCG
197130099.0,76860837,5,,,Multi_category,Carte_TCG
73428093.0,76860837,5,,,Carte_TCG,Carte_TCG
37850853.0,76860837,5,,,Generalista,Carte_TCG
76473871.0,76860837,5,,,Moda_Lusso,Carte_TCG
114951170.0,76860837,5,,,Carte_TCG,Carte_TCG
138633369.0,76860837,5,,,Multi_category,Carte_TCG
106740398.0,76860837,5,,,Gaming_Console,Carte_TCG
212042393.0,76860837,5,,,Moda_Lusso,Carte_TCG
197362315.0,76860837,5,,,Carte_TCG,Carte_TCG
151537299.0,76860837,5,,,Generalista,Carte_TCG
36427834.0,76860837,5,,,Multi_category,Carte_TCG
203625325.0,76860837,5,,,Multi_category,Carte_TCG
200539153.0,76860837,5,,,Multi_category,Carte_TCG
81470735.0,76860837,5,,,Generalista,Carte_TCG
